<w1>	0.038980333211293114
<w12>	0.002962873304653166
<w7>	0.06303799456870943
<w3>	0.23295632490969667
<w4>	0.19265100402761343
<w2>	0.20442423698751513
<w10>	0.013285930794181385
<w5>	0.10999314829288909
<w6>	0.07405280407079248
<w9>	0.022881754471958577
<w8>	0.037102230074001014
<w11>	0.005481508760499143
<w13>	0.0013548896709191889
<w14>	0.000499463552394814
<w15>	0.00018513487161240025
<w16>	7.396810558238866e-05
<w18>	2.7612851793812404e-05
<w17>	2.289148335238334e-05
<w19>	9.442736882858128e-06
<w21>	4.006009586667084e-06
<w22>	7.153588547619794e-06
<w20>	3.433722502857501e-06
<w23>	7.153588547619794e-07
<w24>	5.722870838095835e-07
<w28>	4.292153128571876e-07
<w25>	1.4307177095239586e-07
<mean_word_len>	4.114302470033976
<stdev_word_len>	2.16181674269826
<s8>	0.03009191911118216
<s46>	0.007657261609783391
<s19>	0.027773958916153786
<s156>	3.197186475901207e-06
<s5>	0.014141155782911039
<s2>	0.0019406921908720325
<s3>	0.01158020941571417
<s6>	0.01968507713212373
<s7>	0.024918871393174006
<s9>	0.03159779394133163
<s4>	0.010151067060986332
<s60>	0.003043721525057949
<s32>	0.017354328191191752
<s93>	0.00026216929102389897
<s38>	0.0119223083686356
<s42>	0.00974502437854688
<s30>	0.018482935017184877
<s26>	0.021437135320917594
<s56>	0.004015666213731916
<s36>	0.013632803133242746
<s43>	0.009105587083366637
<s29>	0.019106386379985612
<s58>	0.003472144512828711
<s22>	0.02469187115338502
<s31>	0.017344736631764047
<s37>	0.012596914715050755
<s35>	0.014550395651826392
<s25>	0.0225113899768204
<s73>	0.0011829589960834466
<s20>	0.02609543601630565
<s40>	0.010803293102070179
<s17>	0.028093677563743907
<s15>	0.03000559507633283
<s34>	0.015087522979777796
<s105>	0.0001342818319878507
<s27>	0.021018303892574534
<s18>	0.027869874510430822
<s33>	0.016171369195108306
<s41>	0.010403644792582527
<s10>	0.033266725281752056
<s21>	0.02585884421708896
<s24>	0.023777475821277275
<s44>	0.008430980736951482
<s112>	3.516905123491328e-05
<s16>	0.029650707377507794
<s12>	0.03287027415874031
<s13>	0.03220525937175286
<s14>	0.03149548397410279
<s77>	0.0009111981456318439
<s74>	0.0010934377747582127
<s23>	0.024065222604108386
<s28>	0.020522739988809848
<s55>	0.004124370553912557
<s57>	0.0035488769882503395
<s11>	0.03356726081048677
<s39>	0.011506674126768444
<s47>	0.006989049636320038
<s70>	0.0014802973383422587
<s64>	0.002298777076172968
<s50>	0.0058764287427064184
<s85>	0.0004092398689153545
<s59>	0.0033634401726480695
<s52>	0.005131484293821437
<s66>	0.0018959315802094157
<s48>	0.006557429462073375
<s54>	0.004360962353129247
<s69>	0.0016273679162337143
<s67>	0.0017104947646071457
<s49>	0.0063336264087602906
<s53>	0.004942850291743266
<s78>	0.0008952122132523379
<s61>	0.002560946367196867
<s45>	0.008229557988969707
<s80>	0.0006841979058428583
<s63>	0.0023211573815042764
<s51>	0.005371273279514028
<s65>	0.0020461993445767723
<s62>	0.0026184957237630883
<s82>	0.0006426344816561426
<s72>	0.0013236352010230997
<s75>	0.0010422827911437936
<s99>	0.0001438733914155543
<s68>	0.0016433538486132205
<s110>	7.992966189753018e-05
<s79>	0.0008120853648789065
<s76>	0.0009655503157221645
<s89>	0.0003676764447286388
<s91>	0.0003133242746383183
<s97>	0.0001886340020781712
<s92>	0.0003293102070178243
<s94>	0.00026216929102389897
<s100>	0.0001790424426504676
<s71>	0.0014035648629206299
<s107>	0.00012788745903604827
<s90>	0.00029414115578291103
<s86>	0.0004603948525297738
<s87>	0.00040604268243945327
<s101>	0.00012469027256014706
<s81>	0.0007225641435536727
<s83>	0.0005978738709935257
<s88>	0.00034849332587323157
<s109>	8.312684837343138e-05
<s103>	0.0001438733914155543
<s98>	0.00018223962912636879
<s95>	0.0002397889856925905
<s130>	9.591559427703621e-06
<s148>	6.394372951802414e-06
<s84>	0.0005754935656622172
<s119>	2.5577491807209655e-05
<s134>	2.5577491807209655e-05
<s115>	5.4352170090320515e-05
<s96>	0.00016305651027096154
<s106>	0.00010230996722883862
<s104>	0.0001374790184637519
<s124>	1.2788745903604827e-05
<s117>	5.4352170090320515e-05
<s114>	5.4352170090320515e-05
<s141>	1.2788745903604827e-05
<s102>	0.00014707057789145551
<s125>	2.8774678283110863e-05
<s108>	7.992966189753018e-05
<s111>	8.632403484933259e-05
<s145>	9.591559427703621e-06
<s128>	1.9183118855407242e-05
<s121>	3.516905123491328e-05
<s140>	9.591559427703621e-06
<s142>	9.591559427703621e-06
<s113>	4.47606106626169e-05
<s136>	1.2788745903604827e-05
<s199>	3.197186475901207e-06
<s126>	1.9183118855407242e-05
<s129>	1.2788745903604827e-05
<s147>	3.197186475901207e-06
<s146>	6.394372951802414e-06
<s120>	2.238030533130845e-05
<s151>	3.197186475901207e-06
<s122>	3.516905123491328e-05
<s123>	4.156342418671569e-05
<s116>	4.156342418671569e-05
<s183>	3.197186475901207e-06
<s139>	9.591559427703621e-06
<s118>	1.9183118855407242e-05
<s150>	1.2788745903604827e-05
<s138>	9.591559427703621e-06
<s127>	1.9183118855407242e-05
<s171>	3.197186475901207e-06
<s144>	3.197186475901207e-06
<s152>	9.591559427703621e-06
<s132>	1.5985932379506034e-05
<s167>	3.197186475901207e-06
<s1>	0.0001438733914155543
<s143>	6.394372951802414e-06
<s131>	9.591559427703621e-06
<s133>	1.5985932379506034e-05
<s224>	3.197186475901207e-06
<s135>	9.591559427703621e-06
<s184>	3.197186475901207e-06
<s137>	9.591559427703621e-06
<s251>	3.197186475901207e-06
<s155>	3.197186475901207e-06
<s210>	3.197186475901207e-06
<s198>	3.197186475901207e-06
<s159>	3.197186475901207e-06
<s213>	3.197186475901207e-06
<s206>	6.394372951802414e-06
<s202>	3.197186475901207e-06
<s303>	3.197186475901207e-06
<s163>	3.197186475901207e-06
<s168>	3.197186475901207e-06
<mean_sent_len>	25.19172248421389
<stdev_sent_len>	16.68604868103668
['JJ', 'NN', ':']	0.0005234023947817137
['NN', ':', 'NN']	3.7821026587039444e-05
[':', 'NN', 'IN']	2.6017820303164718e-05
['NN', 'IN', 'NNP']	0.0022882990247124874
['IN', 'NNP', '.']	0.0010237060417820811
['NNP', '.', 'VB']	2.4748658337156685e-05
['.', 'VB', 'DT']	5.43201321451439e-05
['VB', 'DT', 'NN']	0.0035764984202106428
['DT', 'NN', 'IN']	0.01571945936238572
['NN', 'IN', 'NNS']	0.001360922376150416
['IN', 'NNS', 'NNP']	7.361139402846604e-06
['NNS', 'NNP', 'NNP']	2.3479496371148648e-05
['NNP', 'NNP', 'NNP']	0.0010989673463663576
