<w10>	0.020646404151763487
<w2>	0.2112720459494969
<w7>	0.0640606657847066
<w3>	0.22729434874439416
<w6>	0.07691417713352197
<w5>	0.10325147204559584
<w1>	0.03602883539588547
<w9>	0.03223911845757864
<w4>	0.16367146321925868
<w11>	0.00967309965348922
<w8>	0.044176651029010965
<w20>	2.2735270260472938e-05
<w12>	0.005794209932938531
<w13>	0.0029391652164511405
<w17>	7.426854951754494e-05
<w16>	0.0002351837401388923
<w14>	0.000989236870444578
<w15>	0.0005746971093619548
<w19>	4.5217926406940626e-05
<w18>	6.669012609738729e-05
<w22>	6.315352850131372e-06
<w24>	2.5261411400525486e-06
<w23>	4.547054052094588e-06
<w21>	8.083651648168156e-06
<w34>	2.5261411400525486e-07
<w26>	1.2630705700262743e-06
<w25>	1.5156846840315292e-06
<w27>	1.768298798036784e-06
<w33>	2.5261411400525486e-07
<w28>	1.0104564560210195e-06
<w29>	2.5261411400525486e-07
<w36>	5.052282280105097e-07
<w40>	5.052282280105097e-07
<w53>	2.5261411400525486e-07
<w41>	2.5261411400525486e-07
<w31>	5.052282280105097e-07
<w47>	2.5261411400525486e-07
<w42>	2.5261411400525486e-07
<mean_word_len>	4.316236746916276
<stdev_word_len>	2.4250257511757454
<s9>	0.017128740768893053
<s2>	0.00606779416679226
<s19>	0.025450661494407275
<s6>	0.01303330734098251
<s25>	0.02469054905018708
<s43>	0.012338721831608883
<s24>	0.025182001061536344
<s51>	0.007738731005379761
<s26>	0.02433015090853095
<s21>	0.025601373444554383
<s32>	0.020077452836988644
<s30>	0.021309359212104136
<s15>	0.022685424843882078
<s38>	0.016198258294071777
<s49>	0.008394000353845448
<s100>	0.00028176581984024534
<s3>	0.014435583746699081
<s4>	0.01029428146439594
<s107>	0.00026210773938627473
<s73>	0.0017037003060107858
<s54>	0.006166084569062113
<s128>	0.0001048430957545099
<s83>	0.0010091147966371577
<s119>	9.173770878519615e-05
<s52>	0.007384885557208291
<s27>	0.023176876855231343
<s8>	0.01697147612526129
<s33>	0.019887424725933595
<s41>	0.013518206658847119
<s44>	0.011473766291634177
<s114>	0.00011139578923916676
<s63>	0.0035056910142914244
<s130>	3.931616090794121e-05
<s36>	0.01828856751567732
<s81>	0.001094299811937697
<s23>	0.024952656789573355
<s5>	0.01073331192786795
<s72>	0.00173646377343407
<s58>	0.004731044695922259
<s94>	0.00040626699604872583
<s86>	0.000642163961496373
<s28>	0.02343898459461762
<s48>	0.009612801341991625
<s40>	0.013819630559141335
<s70>	0.0021558361564521095
<s22>	0.025732427314247523
<s78>	0.0012646698425387755
<s80>	0.0011729321337535794
<s76>	0.0013695129382932855
<s16>	0.024664338276248452
<s55>	0.006008819925430348
<s39>	0.015326750060612414
<s35>	0.018118197485076242
<s31>	0.021119331101049087
<s57>	0.005530473301050397
<s10>	0.01883244107490384
<s17>	0.024153228184445215
<s42>	0.013236440839006873
<s12>	0.02096861915090198
<s50>	0.008007391438250694
<s34>	0.018760361446572615
<s29>	0.022036708188901046
<s14>	0.022338132089195262
<s87>	0.0005831897201344613
<s47>	0.009671775583353538
<s18>	0.02505094719184321
<s20>	0.024520179019586003
<s96>	0.0003866089155947552
<s37>	0.01657176182269722
<s64>	0.003486032933837454
<s82>	0.0009763513292138734
<s45>	0.010936445425892312
<s13>	0.022161209365109527
<s7>	0.014861508823201777
<s65>	0.00292905398764162
<s59>	0.004272356151996278
<s75>	0.0015660937428329915
<s156>	1.9658080453970604e-05
<s56>	0.005818791814375299
<s53>	0.006467508469356329
<s11>	0.019690843921393888
<s46>	0.010195991062126087
<s68>	0.002391733121899757
<s60>	0.004521358504413239
<s66>	0.002830763585371767
<s71>	0.0021492834629674527
<s89>	0.0006683747354350006
<s61>	0.0039054053168554935
<s79>	0.0011074051989070108
<s67>	0.0027193677961326003
<s69>	0.002450707363261669
<s62>	0.003833325688524268
<s77>	0.0013170913904160305
<s118>	9.173770878519615e-05
<s102>	0.00026210773938627473
<s125>	6.552693484656868e-05
<s116>	9.829040226985302e-05
<s74>	0.0016250679841949033
<s127>	3.931616090794121e-05
<s133>	3.276346742328434e-05
<s93>	0.0004128196895333827
<s85>	0.0007666651377048536
<s111>	9.173770878519615e-05
<s98>	0.00034729275468681404
<s115>	0.0001638173371164217
<s91>	0.0005635316396804907
<s84>	0.000845297459520736
<s104>	0.00024244965893230412
<s108>	0.00021623888499367665
<s112>	0.00013105386969313736
<s88>	0.0005635316396804907
<s126>	7.863232181588242e-05
<s187>	6.552693484656869e-06
<s137>	2.6210773938627474e-05
<s298>	6.552693484656869e-06
<s97>	0.00029487120680955905
<s120>	5.242154787725495e-05
<s95>	0.0003341873677175003
<s166>	6.552693484656869e-06
<s132>	5.8974241361911816e-05
<s92>	0.00042592507650269644
<s105>	0.00020313349802436291
<s110>	0.00012450117620848048
<s103>	0.00019002811105504918
<s90>	0.000550426252711177
<s157>	2.6210773938627474e-05
<s113>	0.00011139578923916676
<s106>	0.00019002811105504918
<s109>	0.0001441592566624511
<s101>	0.0002555550459016179
<s144>	2.6210773938627474e-05
<s117>	9.829040226985302e-05
<s99>	0.00022934427196299038
<s149>	1.3105386969313737e-05
<s143>	5.242154787725495e-05
<s124>	5.8974241361911816e-05
<s188>	6.552693484656869e-06
<s139>	3.276346742328434e-05
<s129>	5.242154787725495e-05
<s148>	1.3105386969313737e-05
<s131>	5.242154787725495e-05
<s134>	5.8974241361911816e-05
<s183>	1.3105386969313737e-05
<s196>	1.3105386969313737e-05
<s121>	7.207962833122555e-05
<s147>	2.6210773938627474e-05
<s146>	3.276346742328434e-05
<s135>	5.8974241361911816e-05
<s177>	6.552693484656869e-06
<s140>	2.6210773938627474e-05
<s191>	1.3105386969313737e-05
<s123>	4.5868854392598075e-05
<s122>	4.5868854392598075e-05
<s138>	1.3105386969313737e-05
<s185>	1.9658080453970604e-05
<s153>	2.6210773938627474e-05
<s178>	1.3105386969313737e-05
<s159>	1.3105386969313737e-05
<s142>	3.931616090794121e-05
<s200>	1.3105386969313737e-05
<s223>	6.552693484656869e-06
<s198>	6.552693484656869e-06
<s162>	6.552693484656869e-06
<s167>	6.552693484656869e-06
<s152>	1.3105386969313737e-05
<s155>	1.9658080453970604e-05
<s169>	6.552693484656869e-06
<s154>	6.552693484656869e-06
<s151>	1.9658080453970604e-05
<s164>	6.552693484656869e-06
<s136>	1.3105386969313737e-05
<s355>	6.552693484656869e-06
<s161>	6.552693484656869e-06
<s186>	6.552693484656869e-06
<s427>	6.552693484656869e-06
<s150>	6.552693484656869e-06
<s158>	1.9658080453970604e-05
<s238>	6.552693484656869e-06
<s320>	6.552693484656869e-06
<s170>	6.552693484656869e-06
<s554>	6.552693484656869e-06
<s473>	6.552693484656869e-06
<s252>	6.552693484656869e-06
<s145>	6.552693484656869e-06
<mean_sent_len>	29.52600436409386
<stdev_sent_len>	18.526943836104714
['NN', 'NNP', 'NNP']	7.412533217691897e-05
['NNP', 'NNP', 'NNP']	0.0006640209397405436
['NNP', 'NNP', '.']	0.0007041906556807302
['NNP', '.', 'NNP']	0.0003408877551609208
['.', 'NNP', '.']	6.990862166386071e-05
['NNP', '.', 'DT']	0.0003972585167565418
['.', 'DT', 'NNP']	0.0003067102067919222
['DT', 'NNP', 'NNP']	0.0005515013486815678
['NNP', 'NNP', ':']	0.0003910444170530875
['NNP', ':', 'NNP']	0.00021083552565291324
[':', 'NNP', 'NNP']	0.00013737598987279294
['NNP', 'NNP', 'IN']	0.00024013056711205487
['NNP', 'IN', 'NNP']	0.0003817232674979061
['IN', 'NNP', 'NNP']	0.0013204961869840355
['NNP', 'NNP', ',']	0.0022024544806100114
['NNP', ',', 'NNP']	0.00047204964533025944
[',', 'NNP', 'NNP']	0.0011396214991870625
['.', 'NNP', 'NNP']	0.0005430679276554512
['NNP', '.', 'NN']	0.00011362925172030692
['.', 'NN', 'IN']	8.810705650969111e-05
['NN', 'IN', '``']	4.8381204834036935e-05
['IN', '``', 'NNP']	2.840731293007673e-05
['``', 'NNP', 'NNP']	0.0002150522361659715
['NNP', ',', "''"]	0.000656475247243492
[',', "''", '``']	2.6187991607414485e-05
["''", '``', 'NNP']	0.0006389426087944602
[',', "''", 'CC']	8.189295680623683e-05
["''", 'CC', 'VB']	8.211488893850305e-06
['CC', 'VB', 'NNP']	1.6201045655434385e-05
['VB', 'NNP', ',']	7.212794298652296e-05
[',', 'NNP', 'POS']	2.596605947514826e-05
['NNP', 'POS', 'NNP']	7.234987511878917e-05
['POS', 'NNP', 'NNP']	8.43342102611653e-06
['NNP', '.', 'IN']	0.0002188250824144973
['.', 'IN', 'NNP']	0.00013848565053412406
[':', 'NNP', ',']	4.8603136966303156e-05
[',', 'NNP', ',']	0.0010364230576832682
['NNP', ':', 'CC']	0.00032002613472789567
[':', 'CC', 'NNP']	0.0001606788637607465
['CC', 'NNP', 'NNP']	0.0003033812248079288
['NNP', '.', 'CD']	3.2180159178602543e-05
['.', 'CD', '.']	1.4203656465038365e-05
['CD', '.', 'NNP']	1.0430810216512549e-05
['.', 'DT', 'NN']	0.0026512012520523176
['DT', 'NN', 'TO']	0.0019712011987886055
['NN', 'TO', 'NNP']	0.0001804308235324405
['TO', 'NNP', 'NNP']	0.00017266319890312263
['NNP', 'IN', 'DT']	0.000473603170256123
['IN', 'DT', '``']	6.325065769587396e-05
['DT', '``', 'NNP']	2.5522195210615814e-05
